0.06720471382141113
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.274 | MinDCF =0.244
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.835 | MinDCF =0.812
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.918
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =4.889 | MinDCF =0.999
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.998
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.647 | MinDCF =0.919
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.958 | MinDCF =0.919
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.503 | MinDCF =0.486
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.911 | MinDCF =0.486
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.388 | MinDCF =0.931
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =8.151 | MinDCF =0.930
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.944 | MinDCF =0.772
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.799 | MinDCF =0.777
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.703 | MinDCF =0.688
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.791 | MinDCF =0.688
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =6.081 | MinDCF =0.956
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =7.115 | MinDCF =0.957
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =9.000
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 1.0 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =5.061
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.428 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.006 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.798 | MinDCF =0.759
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.001 | MinDCF =0.811
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =4.549 | MinDCF =0.999
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =9.001 | MinDCF =0.999
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.461 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.026 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.662 | MinDCF =0.633
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.003 | MinDCF =0.661
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.156 | MinDCF =0.965
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =9.003 | MinDCF =0.968
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.686 | MinDCF =0.964
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.966 | MinDCF =0.963
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.469 | MinDCF =0.467
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.903 | MinDCF =0.471
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.009 | MinDCF =0.984
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =8.065 | MinDCF =0.983
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.701 | MinDCF =0.538
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.641 | MinDCF =0.533
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.220 | MinDCF =0.215
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.579 | MinDCF =0.218
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.496 | MinDCF =0.954
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =5.149 | MinDCF =0.952
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.504 | MinDCF =0.996
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.999 | MinDCF =0.996
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.754 | MinDCF =0.625
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.997 | MinDCF =0.625
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.031 | MinDCF =0.952
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =8.967 | MinDCF =0.958
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.547 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.014 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.664 | MinDCF =0.655
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.002 | MinDCF =0.696
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =4.094 | MinDCF =0.985
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =9.002 | MinDCF =0.986
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.525 | MinDCF =0.682
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.792 | MinDCF =0.691
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.393 | MinDCF =0.385
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.752 | MinDCF =0.382
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.407 | MinDCF =0.873
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =6.725 | MinDCF =0.882
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.021 | MinDCF =0.860
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.867 | MinDCF =0.860
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.304 | MinDCF =0.278
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.750 | MinDCF =0.285
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.019 | MinDCF =0.966
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =6.636 | MinDCF =0.965
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.102 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.008 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.018 | MinDCF =0.999
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.999 | MinDCF =0.890
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.082 | MinDCF =0.999
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =8.979 | MinDCF =0.996
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.886 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.002 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.132 | MinDCF =0.991
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.862
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.429 | MinDCF =0.998
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.990
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.209 | MinDCF =0.935
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.942 | MinDCF =0.932
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.276 | MinDCF =0.272
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.879 | MinDCF =0.273
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.553 | MinDCF =0.914
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =7.846 | MinDCF =0.891
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.702 | MinDCF =0.551
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.715 | MinDCF =0.558
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.274 | MinDCF =0.265
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.648 | MinDCF =0.266
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.038 | MinDCF =0.973
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =5.764 | MinDCF =0.973
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =4.522 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.013 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.748 | MinDCF =0.674
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.672
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.960 | MinDCF =0.975
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =8.991 | MinDCF =0.973
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =4.241 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.942 | MinDCF =0.835
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.845
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.181 | MinDCF =0.975
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.985
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.269 | MinDCF =0.639
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.729 | MinDCF =0.638
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.449 | MinDCF =0.423
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.694 | MinDCF =0.422
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.223 | MinDCF =0.981
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =6.209 | MinDCF =0.980
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.479 | MinDCF =0.466
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.716 | MinDCF =0.466
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.258 | MinDCF =0.242
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.656 | MinDCF =0.243
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.099 | MinDCF =0.902
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =5.839 | MinDCF =0.908
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =6.017 | MinDCF =0.989
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.993 | MinDCF =0.988
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.868 | MinDCF =0.801
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.985 | MinDCF =0.879
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.661 | MinDCF =0.983
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =8.858 | MinDCF =0.978
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =4.973 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.001 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.726 | MinDCF =0.720
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.777
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.285 | MinDCF =0.989
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.991
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.413 | MinDCF =1.000
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.006 | MinDCF =1.000
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.493 | MinDCF =0.473
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =1.001 | MinDCF =0.511
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.520 | MinDCF =0.993
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =9.001 | MinDCF =0.995
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.998 | MinDCF =0.963
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.966 | MinDCF =0.962
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.438 | MinDCF =0.430
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.942 | MinDCF =0.439
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.377 | MinDCF =0.956
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =8.455 | MinDCF =0.961
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.952 | MinDCF =0.947
0.5 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.961 | MinDCF =0.947
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.592 | MinDCF =0.551
0.5 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.924 | MinDCF =0.556
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.966 | MinDCF =0.983
0.5 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 8 | ActDCF =8.281 | MinDCF =0.983
