0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.01 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.993
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.997 | MinDCF =0.964
0.1 | 0.1 | SVM Linear | K = 10.0 | C = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =8.240 | MinDCF =0.964
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.971 | MinDCF =0.816
0.1 | 0.5 | SVM Linear | K = 10.0 | C = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.931 | MinDCF =0.816
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =8.710 | MinDCF =0.997
0.1 | 0.9 | SVM Linear | K = 10.0 | C = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.075 | MinDCF =0.997
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.01 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.939 | MinDCF =0.887
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.01 | Raw | Calibrated | PCA = 10 | ActDCF =1.280 | MinDCF =0.887
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.01 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.458 | MinDCF =0.450
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.01 | Raw | Calibrated | PCA = 10 | ActDCF =0.490 | MinDCF =0.450
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.01 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.637 | MinDCF =0.997
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.01 | Raw | Calibrated | PCA = 10 | ActDCF =3.622 | MinDCF =0.997
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.029 | MinDCF =0.878
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Raw | Calibrated | PCA = 10 | ActDCF =1.270 | MinDCF =0.878
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.443 | MinDCF =0.436
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Raw | Calibrated | PCA = 10 | ActDCF =0.467 | MinDCF =0.436
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.400 | MinDCF =0.972
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Raw | Calibrated | PCA = 10 | ActDCF =3.404 | MinDCF =0.972
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.812 | MinDCF =0.874
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Raw | Calibrated | PCA = 10 | ActDCF =1.297 | MinDCF =0.874
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.429 | MinDCF =0.425
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Raw | Calibrated | PCA = 10 | ActDCF =0.462 | MinDCF =0.425
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.478 | MinDCF =0.946
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Raw | Calibrated | PCA = 10 | ActDCF =3.320 | MinDCF =0.946
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.882 | MinDCF =0.866
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Raw | Calibrated | PCA = 10 | ActDCF =1.317 | MinDCF =0.866
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.427 | MinDCF =0.417
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Raw | Calibrated | PCA = 10 | ActDCF =0.462 | MinDCF =0.417
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.384 | MinDCF =0.928
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Raw | Calibrated | PCA = 10 | ActDCF =3.308 | MinDCF =0.928
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.725 | MinDCF =0.884
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Raw | Calibrated | PCA = 10 | ActDCF =1.324 | MinDCF =0.884
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.414 | MinDCF =0.407
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Raw | Calibrated | PCA = 10 | ActDCF =0.456 | MinDCF =0.407
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.410 | MinDCF =0.915
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Raw | Calibrated | PCA = 10 | ActDCF =3.236 | MinDCF =0.915
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.765 | MinDCF =0.880
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Raw | Calibrated | PCA = 10 | ActDCF =1.369 | MinDCF =0.880
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.421 | MinDCF =0.410
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Raw | Calibrated | PCA = 10 | ActDCF =0.476 | MinDCF =0.410
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.444 | MinDCF =0.928
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Raw | Calibrated | PCA = 10 | ActDCF =3.386 | MinDCF =0.928
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.974 | MinDCF =0.909
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Raw | Calibrated | PCA = 10 | ActDCF =1.202 | MinDCF =0.909
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.512 | MinDCF =0.502
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Raw | Calibrated | PCA = 10 | ActDCF =0.576 | MinDCF =0.502
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Raw | Uncalibrated | PCA = 10 | ActDCF =3.148 | MinDCF =0.988
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Raw | Calibrated | PCA = 10 | ActDCF =4.556 | MinDCF =0.988
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.493 | MinDCF =0.998
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Raw | Calibrated | PCA = 10 | ActDCF =1.665 | MinDCF =0.998
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.509 | MinDCF =0.476
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Raw | Calibrated | PCA = 10 | ActDCF =0.784 | MinDCF =0.476
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.597 | MinDCF =0.830
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Raw | Calibrated | PCA = 10 | ActDCF =6.174 | MinDCF =0.830
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Raw | Uncalibrated | PCA = 10 | ActDCF =4.537 | MinDCF =1.000
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Raw | Calibrated | PCA = 10 | ActDCF =1.175 | MinDCF =1.000
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.622 | MinDCF =0.606
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Raw | Calibrated | PCA = 10 | ActDCF =0.966 | MinDCF =0.606
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.679 | MinDCF =0.953
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Raw | Calibrated | PCA = 10 | ActDCF =8.483 | MinDCF =0.953
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.831 | MinDCF =0.918
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.326 | MinDCF =0.918
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.567 | MinDCF =0.546
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.622 | MinDCF =0.546
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.838 | MinDCF =0.996
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =4.889 | MinDCF =0.996
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.01 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.834 | MinDCF =0.889
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.01 | Raw | Calibrated | PCA = 10 | ActDCF =1.304 | MinDCF =0.889
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.01 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.463 | MinDCF =0.449
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.01 | Raw | Calibrated | PCA = 10 | ActDCF =0.489 | MinDCF =0.449
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.01 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.799 | MinDCF =0.995
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.01 | Raw | Calibrated | PCA = 10 | ActDCF =3.582 | MinDCF =0.995
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.825 | MinDCF =0.872
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Raw | Calibrated | PCA = 10 | ActDCF =1.279 | MinDCF =0.872
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.442 | MinDCF =0.434
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Raw | Calibrated | PCA = 10 | ActDCF =0.470 | MinDCF =0.434
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.595 | MinDCF =0.971
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Raw | Calibrated | PCA = 10 | ActDCF =3.419 | MinDCF =0.971
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.850 | MinDCF =0.865
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Raw | Calibrated | PCA = 10 | ActDCF =1.300 | MinDCF =0.865
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.427 | MinDCF =0.423
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Raw | Calibrated | PCA = 10 | ActDCF =0.465 | MinDCF =0.423
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.424 | MinDCF =0.939
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Raw | Calibrated | PCA = 10 | ActDCF =3.349 | MinDCF =0.939
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.797 | MinDCF =0.874
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Raw | Calibrated | PCA = 10 | ActDCF =1.301 | MinDCF =0.874
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.420 | MinDCF =0.415
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Raw | Calibrated | PCA = 10 | ActDCF =0.459 | MinDCF =0.415
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.404 | MinDCF =0.921
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Raw | Calibrated | PCA = 10 | ActDCF =3.291 | MinDCF =0.921
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.765 | MinDCF =0.861
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Raw | Calibrated | PCA = 10 | ActDCF =1.321 | MinDCF =0.861
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.408 | MinDCF =0.406
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Raw | Calibrated | PCA = 10 | ActDCF =0.453 | MinDCF =0.406
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.313 | MinDCF =0.940
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Raw | Calibrated | PCA = 10 | ActDCF =3.206 | MinDCF =0.940
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.394 | MinDCF =0.900
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Raw | Calibrated | PCA = 10 | ActDCF =1.453 | MinDCF =0.900
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.443 | MinDCF =0.440
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Raw | Calibrated | PCA = 10 | ActDCF =0.507 | MinDCF =0.440
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.035 | MinDCF =0.892
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Raw | Calibrated | PCA = 10 | ActDCF =3.613 | MinDCF =0.892
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.697 | MinDCF =0.864
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Raw | Calibrated | PCA = 10 | ActDCF =1.437 | MinDCF =0.864
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.446 | MinDCF =0.437
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Raw | Calibrated | PCA = 10 | ActDCF =0.498 | MinDCF =0.437
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.764 | MinDCF =0.827
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Raw | Calibrated | PCA = 10 | ActDCF =3.538 | MinDCF =0.827
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.900 | MinDCF =0.917
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Raw | Calibrated | PCA = 10 | ActDCF =1.577 | MinDCF =0.917
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.486 | MinDCF =0.485
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Raw | Calibrated | PCA = 10 | ActDCF =0.552 | MinDCF =0.485
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.961 | MinDCF =0.912
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Raw | Calibrated | PCA = 10 | ActDCF =3.945 | MinDCF =0.912
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.729 | MinDCF =0.998
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Raw | Calibrated | PCA = 10 | ActDCF =1.914 | MinDCF =0.998
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.563 | MinDCF =0.538
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Raw | Calibrated | PCA = 10 | ActDCF =0.883 | MinDCF =0.538
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.899 | MinDCF =0.962
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Raw | Calibrated | PCA = 10 | ActDCF =6.912 | MinDCF =0.962
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =3.697 | MinDCF =0.990
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.916 | MinDCF =0.990
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.604 | MinDCF =0.581
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.931 | MinDCF =0.581
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.339 | MinDCF =0.971
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =7.391 | MinDCF =0.971
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.01 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.725 | MinDCF =0.856
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.01 | Raw | Calibrated | PCA = 10 | ActDCF =1.250 | MinDCF =0.856
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.01 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.414 | MinDCF =0.406
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.01 | Raw | Calibrated | PCA = 10 | ActDCF =0.461 | MinDCF =0.406
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.01 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.410 | MinDCF =0.981
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.01 | Raw | Calibrated | PCA = 10 | ActDCF =3.358 | MinDCF =0.981
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.794 | MinDCF =0.853
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Raw | Calibrated | PCA = 10 | ActDCF =1.237 | MinDCF =0.853
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.411 | MinDCF =0.397
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Raw | Calibrated | PCA = 10 | ActDCF =0.454 | MinDCF =0.397
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.316 | MinDCF =0.984
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Raw | Calibrated | PCA = 10 | ActDCF =3.299 | MinDCF =0.984
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.833 | MinDCF =0.844
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Raw | Calibrated | PCA = 10 | ActDCF =1.218 | MinDCF =0.844
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.404 | MinDCF =0.392
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Raw | Calibrated | PCA = 10 | ActDCF =0.441 | MinDCF =0.392
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.205 | MinDCF =0.930
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Raw | Calibrated | PCA = 10 | ActDCF =3.195 | MinDCF =0.930
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.956 | MinDCF =0.934
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Raw | Calibrated | PCA = 10 | ActDCF =1.383 | MinDCF =0.934
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.476 | MinDCF =0.454
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Raw | Calibrated | PCA = 10 | ActDCF =0.515 | MinDCF =0.454
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.808 | MinDCF =0.942
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Raw | Calibrated | PCA = 10 | ActDCF =3.764 | MinDCF =0.942
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.536 | MinDCF =0.855
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Raw | Calibrated | PCA = 10 | ActDCF =1.350 | MinDCF =0.855
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.446 | MinDCF =0.423
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Raw | Calibrated | PCA = 10 | ActDCF =0.482 | MinDCF =0.423
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.926 | MinDCF =0.976
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Raw | Calibrated | PCA = 10 | ActDCF =3.471 | MinDCF =0.976
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.604 | MinDCF =0.834
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Raw | Calibrated | PCA = 10 | ActDCF =1.321 | MinDCF =0.834
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.371 | MinDCF =0.356
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Raw | Calibrated | PCA = 10 | ActDCF =0.440 | MinDCF =0.356
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.107 | MinDCF =0.892
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Raw | Calibrated | PCA = 10 | ActDCF =3.076 | MinDCF =0.892
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.665 | MinDCF =0.962
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Raw | Calibrated | PCA = 10 | ActDCF =1.555 | MinDCF =0.962
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.466 | MinDCF =0.456
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Raw | Calibrated | PCA = 10 | ActDCF =0.563 | MinDCF =0.456
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.993 | MinDCF =0.845
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Raw | Calibrated | PCA = 10 | ActDCF =4.073 | MinDCF =0.845
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.736 | MinDCF =0.887
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.887
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.496 | MinDCF =0.487
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.487
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Raw | Uncalibrated | PCA = 10 | ActDCF =3.223 | MinDCF =0.991
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.991
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.644 | MinDCF =0.869
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Raw | Calibrated | PCA = 10 | ActDCF =1.460 | MinDCF =0.869
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.413 | MinDCF =0.403
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Raw | Calibrated | PCA = 10 | ActDCF =0.494 | MinDCF =0.403
